"StudySite","Operation","CommName","Count","RAI"
"L05",70,"Kudu",0,0
"L07",70,"Kudu",0,0
"L09",54,"Kudu",0,0
"L11",70,"Kudu",4,0.0571428571428571
"L13",70,"Kudu",0,0
"M08",70,"Kudu",0,0
"M10",70,"Kudu",1,0.0142857142857143
"A06",70,"Lion",0,0
"A08",70,"Lion",0,0
"A10",70,"Lion",0,0
"B05",70,"Lion",0,0
"B07",70,"Lion",0,0
"B09",70,"Lion",0,0
"C06",70,"Lion",0,0
"C08",70,"Lion",0,0
"D03",70,"Lion",0,0
"D05",70,"Lion",0,0
"D07",32,"Lion",0,0
"D09",15,"Lion",0,0
"E02",70,"Lion",1,0.0142857142857143
"E04",70,"Lion",0,0
"E06",70,"Lion",0,0
"E08",70,"Lion",0,0
"E10",70,"Lion",0,0
"E12",70,"Lion",0,0
"F01",70,"Lion",0,0
"F03",70,"Lion",0,0
"F05",23,"Lion",0,0
"F07",70,"Lion",0,0
"F09",70,"Lion",0,0
"F11",70,"Lion",0,0
"G02",46,"Lion",0,0
"G04",70,"Lion",0,0
"G06",70,"Lion",0,0
"G08",70,"Lion",0,0
"G10",70,"Lion",0,0
"G12",70,"Lion",0,0
"H03",70,"Lion",0,0
"H05",70,"Lion",0,0
"H07",70,"Lion",0,0
"H09",70,"Lion",0,0
"H11",70,"Lion",0,0
"H13",70,"Lion",0,0
"I04",70,"Lion",0,0
"I06",70,"Lion",0,0
"I08",70,"Lion",0,0
"I10",70,"Lion",0,0
"I12",70,"Lion",0,0
"I14",70,"Lion",0,0
"J03",70,"Lion",0,0
"J05",70,"Lion",0,0
"J07",70,"Lion",0,0
"J09",70,"Lion",0,0
"J11",69,"Lion",0,0
"J13",70,"Lion",0,0
"K04",27,"Lion",0,0
"K06",70,"Lion",1,0.0142857142857143
"K08",70,"Lion",0,0
"K10",70,"Lion",0,0
"K12",70,"Lion",0,0
"L05",70,"Lion",0,0
"L07",70,"Lion",0,0
"L09",54,"Lion",0,0
"L11",70,"Lion",0,0
"L13",70,"Lion",0,0
"M08",70,"Lion",0,0
"M10",70,"Lion",0,0
"A06",70,"Mongoose_dwarf",0,0
"A08",70,"Mongoose_dwarf",0,0
"A10",70,"Mongoose_dwarf",0,0
"B05",70,"Mongoose_dwarf",0,0
"B07",70,"Mongoose_dwarf",0,0
"B09",70,"Mongoose_dwarf",0,0
"C06",70,"Mongoose_dwarf",0,0
"C08",70,"Mongoose_dwarf",0,0
"D03",70,"Mongoose_dwarf",0,0
"D05",70,"Mongoose_dwarf",0,0
"D07",32,"Mongoose_dwarf",0,0
"D09",15,"Mongoose_dwarf",0,0
"E02",70,"Mongoose_dwarf",0,0
"E04",70,"Mongoose_dwarf",0,0
"E06",70,"Mongoose_dwarf",0,0
"E08",70,"Mongoose_dwarf",0,0
"E10",70,"Mongoose_dwarf",0,0
"E12",70,"Mongoose_dwarf",0,0
"F01",70,"Mongoose_dwarf",0,0
"F03",70,"Mongoose_dwarf",0,0
"F05",23,"Mongoose_dwarf",0,0
"F07",70,"Mongoose_dwarf",0,0
"F09",70,"Mongoose_dwarf",0,0
"F11",70,"Mongoose_dwarf",0,0
"G02",46,"Mongoose_dwarf",0,0
"G04",70,"Mongoose_dwarf",0,0
"G06",70,"Mongoose_dwarf",1,0.0142857142857143
"G08",70,"Mongoose_dwarf",0,0
"G10",70,"Mongoose_dwarf",0,0
"G12",70,"Mongoose_dwarf",0,0
"H03",70,"Mongoose_dwarf",0,0
"H05",70,"Mongoose_dwarf",0,0
"H07",70,"Mongoose_dwarf",0,0
"H09",70,"Mongoose_dwarf",0,0
"H11",70,"Mongoose_dwarf",0,0
"H13",70,"Mongoose_dwarf",1,0.0142857142857143
"I04",70,"Mongoose_dwarf",0,0
"I06",70,"Mongoose_dwarf",0,0
"I08",70,"Mongoose_dwarf",0,0
"I10",70,"Mongoose_dwarf",0,0
"I12",70,"Mongoose_dwarf",0,0
"I14",70,"Mongoose_dwarf",0,0
"J03",70,"Mongoose_dwarf",0,0
"J05",70,"Mongoose_dwarf",0,0
"J07",70,"Mongoose_dwarf",0,0
"J09",70,"Mongoose_dwarf",0,0
"J11",69,"Mongoose_dwarf",0,0
"J13",70,"Mongoose_dwarf",0,0
"K04",27,"Mongoose_dwarf",0,0
"K06",70,"Mongoose_dwarf",0,0
"K08",70,"Mongoose_dwarf",0,0
"K10",70,"Mongoose_dwarf",0,0
"K12",70,"Mongoose_dwarf",0,0
"L05",70,"Mongoose_dwarf",0,0
"L07",70,"Mongoose_dwarf",0,0
"L09",54,"Mongoose_dwarf",0,0
"L11",70,"Mongoose_dwarf",0,0
"L13",70,"Mongoose_dwarf",0,0
"M08",70,"Mongoose_dwarf",0,0
"M10",70,"Mongoose_dwarf",0,0
"A06",70,"Nyala",0,0
"A08",70,"Nyala",0,0
"A10",70,"Nyala",27,0.385714285714286
"B05",70,"Nyala",0,0
"B07",70,"Nyala",4,0.0571428571428571
"B09",70,"Nyala",1,0.0142857142857143
"C06",70,"Nyala",3,0.0428571428571429
"C08",70,"Nyala",14,0.2
"D03",70,"Nyala",3,0.0428571428571429
"D05",70,"Nyala",17,0.242857142857143
"D07",32,"Nyala",5,0.15625
"D09",15,"Nyala",0,0
"E02",70,"Nyala",0,0
"E04",70,"Nyala",2,0.0285714285714286
"E06",70,"Nyala",48,0.685714285714286
"E08",70,"Nyala",0,0
"E10",70,"Nyala",0,0
"E12",70,"Nyala",0,0
"F01",70,"Nyala",0,0
"F03",70,"Nyala",2,0.0285714285714286
"F05",23,"Nyala",14,0.608695652173913
"F07",70,"Nyala",14,0.2
"F09",70,"Nyala",0,0
"F11",70,"Nyala",1,0.0142857142857143
"G02",46,"Nyala",0,0
"G04",70,"Nyala",1,0.0142857142857143
"G06",70,"Nyala",16,0.228571428571429
"G08",70,"Nyala",1,0.0142857142857143
"G10",70,"Nyala",16,0.228571428571429
"G12",70,"Nyala",4,0.0571428571428571
"H03",70,"Nyala",0,0
"H05",70,"Nyala",0,0
"H07",70,"Nyala",12,0.171428571428571
"H09",70,"Nyala",2,0.0285714285714286
"H11",70,"Nyala",2,0.0285714285714286
"H13",70,"Nyala",0,0
"I04",70,"Nyala",0,0
"I06",70,"Nyala",1,0.0142857142857143
"I08",70,"Nyala",11,0.157142857142857
"I10",70,"Nyala",10,0.142857142857143
"I12",70,"Nyala",0,0
"I14",70,"Nyala",0,0
"J03",70,"Nyala",0,0
"J05",70,"Nyala",1,0.0142857142857143
"J07",70,"Nyala",0,0
"J09",70,"Nyala",5,0.0714285714285714
"J11",69,"Nyala",5,0.072463768115942
"J13",70,"Nyala",1,0.0142857142857143
"K04",27,"Nyala",0,0
"K06",70,"Nyala",1,0.0142857142857143
"K08",70,"Nyala",0,0
"K10",70,"Nyala",3,0.0428571428571429
"K12",70,"Nyala",1,0.0142857142857143
"L05",70,"Nyala",1,0.0142857142857143
"L07",70,"Nyala",1,0.0142857142857143
"L09",54,"Nyala",2,0.037037037037037
"L11",70,"Nyala",19,0.271428571428571
"L13",70,"Nyala",7,0.1
"M08",70,"Nyala",1,0.0142857142857143
"M10",70,"Nyala",0,0
"A06",70,"Oribi",16,0.228571428571429
"A08",70,"Oribi",1,0.0142857142857143
"A10",70,"Oribi",0,0
"B05",70,"Oribi",35,0.5
"B07",70,"Oribi",17,0.242857142857143
"B09",70,"Oribi",2,0.0285714285714286
"C06",70,"Oribi",120,1.71428571428571
"C08",70,"Oribi",19,0.271428571428571
"D03",70,"Oribi",10,0.142857142857143
"D05",70,"Oribi",19,0.271428571428571
"D07",32,"Oribi",7,0.21875
"D09",15,"Oribi",1,0.0666666666666667
"E02",70,"Oribi",202,2.88571428571429
"E04",70,"Oribi",17,0.242857142857143
"E06",70,"Oribi",2,0.0285714285714286
"E08",70,"Oribi",0,0
"E10",70,"Oribi",7,0.1
"E12",70,"Oribi",0,0
"F01",70,"Oribi",65,0.928571428571429
"F03",70,"Oribi",5,0.0714285714285714
"F05",23,"Oribi",5,0.217391304347826
"F07",70,"Oribi",19,0.271428571428571
"F09",70,"Oribi",0,0
"F11",70,"Oribi",5,0.0714285714285714
"G02",46,"Oribi",25,0.543478260869565
"G04",70,"Oribi",18,0.257142857142857
"G06",70,"Oribi",3,0.0428571428571429
"G08",70,"Oribi",2,0.0285714285714286
"G10",70,"Oribi",3,0.0428571428571429
"G12",70,"Oribi",0,0
"H03",70,"Oribi",11,0.157142857142857
"H05",70,"Oribi",12,0.171428571428571
"H07",70,"Oribi",6,0.0857142857142857
"H09",70,"Oribi",3,0.0428571428571429
"H11",70,"Oribi",0,0
"H13",70,"Oribi",0,0
"I04",70,"Oribi",43,0.614285714285714
"I06",70,"Oribi",15,0.214285714285714
"I08",70,"Oribi",9,0.128571428571429
"I10",70,"Oribi",11,0.157142857142857
"I12",70,"Oribi",6,0.0857142857142857
"I14",70,"Oribi",12,0.171428571428571
"J03",70,"Oribi",1,0.0142857142857143
"J05",70,"Oribi",1,0.0142857142857143
"J07",70,"Oribi",17,0.242857142857143
"J09",70,"Oribi",3,0.0428571428571429
"J11",69,"Oribi",2,0.0289855072463768
"J13",70,"Oribi",40,0.571428571428571
"K04",27,"Oribi",2,0.0740740740740741
"K06",70,"Oribi",1,0.0142857142857143
"K08",70,"Oribi",4,0.0571428571428571
"K10",70,"Oribi",0,0
"K12",70,"Oribi",0,0
"L05",70,"Oribi",10,0.142857142857143
"L07",70,"Oribi",1,0.0142857142857143
"L09",54,"Oribi",3,0.0555555555555556
"L11",70,"Oribi",4,0.0571428571428571
"L13",70,"Oribi",0,0
"M08",70,"Oribi",16,0.228571428571429
"M10",70,"Oribi",28,0.4
"A06",70,"Reedbuck",6,0.0857142857142857
"A08",70,"Reedbuck",3,0.0428571428571429
"A10",70,"Reedbuck",1,0.0142857142857143
"B05",70,"Reedbuck",12,0.171428571428571
"B07",70,"Reedbuck",7,0.1
"B09",70,"Reedbuck",3,0.0428571428571429
"C06",70,"Reedbuck",15,0.214285714285714
"C08",70,"Reedbuck",0,0
"D03",70,"Reedbuck",0,0
"D05",70,"Reedbuck",1,0.0142857142857143
"D07",32,"Reedbuck",4,0.125
"D09",15,"Reedbuck",0,0
"E02",70,"Reedbuck",29,0.414285714285714
"E04",70,"Reedbuck",4,0.0571428571428571
"E06",70,"Reedbuck",4,0.0571428571428571
"E08",70,"Reedbuck",0,0
"E10",70,"Reedbuck",9,0.128571428571429
"E12",70,"Reedbuck",1,0.0142857142857143
"F01",70,"Reedbuck",8,0.114285714285714
"F03",70,"Reedbuck",0,0
"F05",23,"Reedbuck",0,0
"F07",70,"Reedbuck",5,0.0714285714285714
"F09",70,"Reedbuck",1,0.0142857142857143
"F11",70,"Reedbuck",0,0
"G02",46,"Reedbuck",0,0
"G04",70,"Reedbuck",2,0.0285714285714286
"G06",70,"Reedbuck",0,0
"G08",70,"Reedbuck",0,0
"G10",70,"Reedbuck",0,0
"G12",70,"Reedbuck",0,0
"H03",70,"Reedbuck",2,0.0285714285714286
"H05",70,"Reedbuck",1,0.0142857142857143
"H07",70,"Reedbuck",3,0.0428571428571429
"H09",70,"Reedbuck",1,0.0142857142857143
"H11",70,"Reedbuck",0,0
"H13",70,"Reedbuck",0,0
"I04",70,"Reedbuck",12,0.171428571428571
"I06",70,"Reedbuck",0,0
"I08",70,"Reedbuck",0,0
"I10",70,"Reedbuck",0,0
"I12",70,"Reedbuck",0,0
"I14",70,"Reedbuck",0,0
"J03",70,"Reedbuck",0,0
"J05",70,"Reedbuck",1,0.0142857142857143
"J07",70,"Reedbuck",1,0.0142857142857143
"J09",70,"Reedbuck",0,0
"J11",69,"Reedbuck",0,0
"J13",70,"Reedbuck",1,0.0142857142857143
"K04",27,"Reedbuck",0,0
"K06",70,"Reedbuck",0,0
"K08",70,"Reedbuck",1,0.0142857142857143
"K10",70,"Reedbuck",0,0
"K12",70,"Reedbuck",0,0
"L05",70,"Reedbuck",4,0.0571428571428571
"L07",70,"Reedbuck",3,0.0428571428571429
"L09",54,"Reedbuck",0,0
"L11",70,"Reedbuck",0,0
"L13",70,"Reedbuck",0,0
"M08",70,"Reedbuck",8,0.114285714285714
"M10",70,"Reedbuck",5,0.0714285714285714
"A06",70,"Sable_antelope",0,0
"A08",70,"Sable_antelope",0,0
"A10",70,"Sable_antelope",0,0
"B05",70,"Sable_antelope",4,0.0571428571428571
"B07",70,"Sable_antelope",2,0.0285714285714286
"B09",70,"Sable_antelope",0,0
"C06",70,"Sable_antelope",1,0.0142857142857143
"C08",70,"Sable_antelope",0,0
"D03",70,"Sable_antelope",1,0.0142857142857143
"D05",70,"Sable_antelope",0,0
"D07",32,"Sable_antelope",2,0.0625
"D09",15,"Sable_antelope",3,0.2
"E02",70,"Sable_antelope",0,0
"E04",70,"Sable_antelope",1,0.0142857142857143
"E06",70,"Sable_antelope",0,0
"E08",70,"Sable_antelope",0,0
"E10",70,"Sable_antelope",4,0.0571428571428571
"E12",70,"Sable_antelope",0,0
"F01",70,"Sable_antelope",0,0
"F03",70,"Sable_antelope",0,0
"F05",23,"Sable_antelope",0,0
"F07",70,"Sable_antelope",3,0.0428571428571429
"F09",70,"Sable_antelope",1,0.0142857142857143
"F11",70,"Sable_antelope",11,0.157142857142857
"G02",46,"Sable_antelope",0,0
"G04",70,"Sable_antelope",0,0
"G06",70,"Sable_antelope",0,0
"G08",70,"Sable_antelope",0,0
"G10",70,"Sable_antelope",0,0
"G12",70,"Sable_antelope",1,0.0142857142857143
"H03",70,"Sable_antelope",0,0
"H05",70,"Sable_antelope",0,0
"H07",70,"Sable_antelope",0,0
"H09",70,"Sable_antelope",1,0.0142857142857143
"H11",70,"Sable_antelope",0,0
"H13",70,"Sable_antelope",0,0
"I04",70,"Sable_antelope",0,0
"I06",70,"Sable_antelope",0,0
"I08",70,"Sable_antelope",2,0.0285714285714286
"I10",70,"Sable_antelope",0,0
"I12",70,"Sable_antelope",1,0.0142857142857143
"I14",70,"Sable_antelope",0,0
"J03",70,"Sable_antelope",0,0
"J05",70,"Sable_antelope",0,0
"J07",70,"Sable_antelope",0,0
"J09",70,"Sable_antelope",0,0
"J11",69,"Sable_antelope",2,0.0289855072463768
"J13",70,"Sable_antelope",10,0.142857142857143
"K04",27,"Sable_antelope",0,0
"K06",70,"Sable_antelope",0,0
"K08",70,"Sable_antelope",0,0
"K10",70,"Sable_antelope",0,0
"K12",70,"Sable_antelope",0,0
"L05",70,"Sable_antelope",0,0
"L07",70,"Sable_antelope",0,0
"L09",54,"Sable_antelope",0,0
"L11",70,"Sable_antelope",0,0
"L13",70,"Sable_antelope",1,0.0142857142857143
"M08",70,"Sable_antelope",2,0.0285714285714286
"M10",70,"Sable_antelope",0,0
"A06",70,"Warthog",14,0.2
"A08",70,"Warthog",20,0.285714285714286
"A10",70,"Warthog",2,0.0285714285714286
"B05",70,"Warthog",25,0.357142857142857
"B07",70,"Warthog",26,0.371428571428571
"B09",70,"Warthog",31,0.442857142857143
"C06",70,"Warthog",36,0.514285714285714
"C08",70,"Warthog",23,0.328571428571429
"D03",70,"Warthog",14,0.2
"D05",70,"Warthog",44,0.628571428571429
"D07",32,"Warthog",59,1.84375
"D09",15,"Warthog",5,0.333333333333333
"E02",70,"Warthog",41,0.585714285714286
"E04",70,"Warthog",31,0.442857142857143
"E06",70,"Warthog",33,0.471428571428571
"E08",70,"Warthog",8,0.114285714285714
"E10",70,"Warthog",11,0.157142857142857
"E12",70,"Warthog",1,0.0142857142857143
"F01",70,"Warthog",163,2.32857142857143
"F03",70,"Warthog",16,0.228571428571429
"F05",23,"Warthog",22,0.956521739130435
"F07",70,"Warthog",36,0.514285714285714
"F09",70,"Warthog",9,0.128571428571429
"F11",70,"Warthog",14,0.2
"G02",46,"Warthog",26,0.565217391304348
"G04",70,"Warthog",22,0.314285714285714
"G06",70,"Warthog",12,0.171428571428571
"G08",70,"Warthog",6,0.0857142857142857
"G10",70,"Warthog",3,0.0428571428571429
"G12",70,"Warthog",8,0.114285714285714
"H03",70,"Warthog",70,1
"H05",70,"Warthog",29,0.414285714285714
"H07",70,"Warthog",79,1.12857142857143
"H09",70,"Warthog",8,0.114285714285714
"H11",70,"Warthog",6,0.0857142857142857
"H13",70,"Warthog",3,0.0428571428571429
"I04",70,"Warthog",138,1.97142857142857
"I06",70,"Warthog",10,0.142857142857143
"I08",70,"Warthog",68,0.971428571428571
"I10",70,"Warthog",7,0.1
"I12",70,"Warthog",5,0.0714285714285714
"I14",70,"Warthog",7,0.1
"J03",70,"Warthog",3,0.0428571428571429
"J05",70,"Warthog",42,0.6
"J07",70,"Warthog",82,1.17142857142857
"J09",70,"Warthog",16,0.228571428571429
"J11",69,"Warthog",2,0.0289855072463768
"J13",70,"Warthog",45,0.642857142857143
"K04",27,"Warthog",18,0.666666666666667
"K06",70,"Warthog",392,5.6
"K08",70,"Warthog",16,0.228571428571429
"K10",70,"Warthog",2,0.0285714285714286
"K12",70,"Warthog",3,0.0428571428571429
"L05",70,"Warthog",526,7.51428571428571
"L07",70,"Warthog",88,1.25714285714286
"L09",54,"Warthog",78,1.44444444444444
"L11",70,"Warthog",88,1.25714285714286
"L13",70,"Warthog",4,0.0571428571428571
"M08",70,"Warthog",142,2.02857142857143
"M10",70,"Warthog",132,1.88571428571429
"A06",70,"Waterbuck",30,0.428571428571429
"A08",70,"Waterbuck",39,0.557142857142857
"A10",70,"Waterbuck",2,0.0285714285714286
"B05",70,"Waterbuck",30,0.428571428571429
"B07",70,"Waterbuck",37,0.528571428571429
"B09",70,"Waterbuck",27,0.385714285714286
"C06",70,"Waterbuck",6,0.0857142857142857
"C08",70,"Waterbuck",15,0.214285714285714
"D03",70,"Waterbuck",36,0.514285714285714
"D05",70,"Waterbuck",43,0.614285714285714
"D07",32,"Waterbuck",46,1.4375
"D09",15,"Waterbuck",1,0.0666666666666667
"E02",70,"Waterbuck",116,1.65714285714286
"E04",70,"Waterbuck",86,1.22857142857143
"E06",70,"Waterbuck",108,1.54285714285714
"E08",70,"Waterbuck",46,0.657142857142857
"E10",70,"Waterbuck",12,0.171428571428571
"E12",70,"Waterbuck",2,0.0285714285714286
"F01",70,"Waterbuck",194,2.77142857142857
"F03",70,"Waterbuck",17,0.242857142857143
"F05",23,"Waterbuck",35,1.52173913043478
"F07",70,"Waterbuck",125,1.78571428571429
"F09",70,"Waterbuck",4,0.0571428571428571
"F11",70,"Waterbuck",11,0.157142857142857
"G02",46,"Waterbuck",57,1.23913043478261
"G04",70,"Waterbuck",18,0.257142857142857
"G06",70,"Waterbuck",15,0.214285714285714
"G08",70,"Waterbuck",23,0.328571428571429
"G10",70,"Waterbuck",1,0.0142857142857143
"G12",70,"Waterbuck",2,0.0285714285714286
"H03",70,"Waterbuck",96,1.37142857142857
"H05",70,"Waterbuck",181,2.58571428571429
"H07",70,"Waterbuck",74,1.05714285714286
"H09",70,"Waterbuck",9,0.128571428571429
"H11",70,"Waterbuck",0,0
"H13",70,"Waterbuck",0,0
"I04",70,"Waterbuck",203,2.9
"I06",70,"Waterbuck",25,0.357142857142857
"I08",70,"Waterbuck",57,0.814285714285714
"I10",70,"Waterbuck",4,0.0571428571428571
"I12",70,"Waterbuck",2,0.0285714285714286
"I14",70,"Waterbuck",5,0.0714285714285714
"J03",70,"Waterbuck",232,3.31428571428571
"J05",70,"Waterbuck",44,0.628571428571429
"J07",70,"Waterbuck",30,0.428571428571429
"J09",70,"Waterbuck",9,0.128571428571429
"J11",69,"Waterbuck",0,0
"J13",70,"Waterbuck",19,0.271428571428571
"K04",27,"Waterbuck",105,3.88888888888889
"K06",70,"Waterbuck",30,0.428571428571429
"K08",70,"Waterbuck",3,0.0428571428571429
"K10",70,"Waterbuck",0,0
"K12",70,"Waterbuck",1,0.0142857142857143
"L05",70,"Waterbuck",199,2.84285714285714
"L07",70,"Waterbuck",32,0.457142857142857
"L09",54,"Waterbuck",10,0.185185185185185
"L11",70,"Waterbuck",17,0.242857142857143
"L13",70,"Waterbuck",4,0.0571428571428571
"M08",70,"Waterbuck",108,1.54285714285714
"M10",70,"Waterbuck",56,0.8
"A06",70,"Wildebeest",7,0.1
"A08",70,"Wildebeest",0,0
"A10",70,"Wildebeest",0,0
"B05",70,"Wildebeest",2,0.0285714285714286
"B07",70,"Wildebeest",60,0.857142857142857
"B09",70,"Wildebeest",0,0
"C06",70,"Wildebeest",0,0
"C08",70,"Wildebeest",0,0
"D03",70,"Wildebeest",0,0
"D05",70,"Wildebeest",0,0
"D07",32,"Wildebeest",3,0.09375
"D09",15,"Wildebeest",0,0
"E02",70,"Wildebeest",0,0
"E04",70,"Wildebeest",0,0
"E06",70,"Wildebeest",0,0
"E08",70,"Wildebeest",4,0.0571428571428571
"E10",70,"Wildebeest",0,0
"E12",70,"Wildebeest",0,0
"F01",70,"Wildebeest",0,0
"F03",70,"Wildebeest",0,0
"F05",23,"Wildebeest",0,0
"F07",70,"Wildebeest",5,0.0714285714285714
"F09",70,"Wildebeest",1,0.0142857142857143
"F11",70,"Wildebeest",1,0.0142857142857143
"G02",46,"Wildebeest",0,0
"G04",70,"Wildebeest",0,0
"G06",70,"Wildebeest",0,0
"G08",70,"Wildebeest",0,0
"G10",70,"Wildebeest",0,0
"G12",70,"Wildebeest",0,0
"H03",70,"Wildebeest",0,0
"H05",70,"Wildebeest",0,0
"H07",70,"Wildebeest",0,0
"H09",70,"Wildebeest",0,0
"H11",70,"Wildebeest",0,0
"H13",70,"Wildebeest",0,0
"I04",70,"Wildebeest",0,0
"I06",70,"Wildebeest",0,0
"I08",70,"Wildebeest",0,0
"I10",70,"Wildebeest",1,0.0142857142857143
"I12",70,"Wildebeest",0,0
"I14",70,"Wildebeest",0,0
"J03",70,"Wildebeest",0,0
"J05",70,"Wildebeest",0,0
"J07",70,"Wildebeest",0,0
"J09",70,"Wildebeest",0,0
"J11",69,"Wildebeest",0,0
"J13",70,"Wildebeest",0,0
"K04",27,"Wildebeest",0,0
"K06",70,"Wildebeest",0,0
"K08",70,"Wildebeest",0,0
"K10",70,"Wildebeest",0,0
"K12",70,"Wildebeest",0,0
"L05",70,"Wildebeest",0,0
"L07",70,"Wildebeest",0,0
"L09",54,"Wildebeest",0,0
"L11",70,"Wildebeest",0,0
"L13",70,"Wildebeest",0,0
"M08",70,"Wildebeest",0,0
"M10",70,"Wildebeest",0,0
